stop_id,stop_code,stop_name,stop_lat,stop_lon
"6756126205","6756126205","JUAN A. MAZZA 2585",-34.518215,-58.561297
"6756116833","6756116833","DEÁN FUNES 399",-34.517535,-58.564668
"6861124096","6861124096","AVENIDA BARTOLOMÉ MITRE 3799",-34.517500,-58.527042
"6861124532","6861124532","SAN LORENZO 4442",-34.517255,-58.522300
"6412125927","6412125927","AVENIDA CROACIA 1749-1799",-34.516425,-58.792810
"6861102713","6861102713","AVENIDA MAIPÚ 2236",-34.515212,-58.488483
"6861134249","6861134249","MARIANO PELLIZA 2995",-34.514657,-58.506198
"6412120917","6412120917","AVENIDA CROACIA 2200-2248",-34.513700,-58.795290
"6756116884","6756116884","ANTONIO SÁENZ 2353",-34.511315,-58.569067
"6756129914","6756129914","GENERAL LAMADRID 1535-1599",-34.511130,-58.542458
"6412100790","6412100790","PRESIDENTE QUINTANA 1-99",-34.510463,-58.732212
"6412107825","6412107825","ALBERT EINSTEIN Y MANUEL DE PINAZO",-34.510303,-58.752753
"6756124004","6756124004","MARTÍN RODRÍGUEZ 581",-34.509517,-58.559947
"6412125928","6412125928","SALVATORI 3329-3349",-34.505660,-58.812640
"6412120907","6412120907","CORBETA URUGUAY 3200-3248",-34.505217,-58.809588
"6638124395","6638124395","RAMÓN PACHECO",-34.504723,-58.826672
"6760115087","6760115087","AVENIDA GENERAL JUAN GREGORIO LEMOS 5799-5899",-34.504390,-58.650775
"6756108053","6756108053","SARRATEA 1801",-34.503585,-58.584740
"6756101409","6756101409","BERNARDO DE IRIGOYEN 691",-34.503390,-58.573867
"6266127536","6266127536","RP193 Y ALEM",-34.288997,-59.100362
"6126117854","6126117854","AVENIDA INTENDENTE JORGE RUBEN VARELA Y AVENIDA TE",-34.175575,-58.960402
"06126000056","06126000056","Blvd. Sarmiento y Sivori",-34.172187,-58.950112
"06126000045","06126000045","RP. 6 y Av. Ameghino",-34.168632,-58.973527
"6126117807","6126117807","SAN MARTÍN Y LUIS COSTA",-34.158190,-58.959862
"6882108808","6882108808","COLECTORA NORTE Y FABRICA GÜIDI",-34.108435,-59.128295
"6882126426","6882126426","AVENIDA GALLESIO Y AVENIDA RIVADAVIA",-34.100740,-59.034312
"30084PN4266","30084PN4266","AV. LOS CISNES - LAS ROSAS",-31.802980,-60.508980
"205816","205816","2408 SCALABRINI ORTIZ RAUL AV.",-34.585987,-58.417290
"6560118994","6560118994","AVENIDA DEL LIBERTADOR 7467",-34.584922,-58.748875
"204562","204562","2583 PUEYRREDON AV.",-34.584885,-58.392052
"201078","201078","3940 LACROZE FEDERICO AV.",-34.584682,-58.453635
"06371000360","06371000360","Av. Balbín y Perdriel",-34.584598,-58.537420
"6840126525","6840126525","AVENIDA BERNABE MARQUEZ 2199-2499",-34.584272,-58.604240
"204274","204274","2585 DE LOS INMIGRANTES AV.",-34.584232,-58.368785
"203214","203214","2960 LAS HERAS GENERAL AV.",-34.583427,-58.403217
"67602505","67602505","RIVERA PEDRO IGNACIO 105",-34.582805,-58.729947
"67602879","67602879","Myor IRUSTA 3405",-34.582757,-58.701732
"2021013","2021013","3612 TRIUNVIRATO AV.",-34.582163,-58.472305
"201140","201140","1267 ROSETI",-34.581833,-58.460135
"202945","202945","4028 LAS HERAS GENERAL AV.",-34.581638,-58.415748
"202908","202908","4049 LAS HERAS GENERAL AV.",-34.581615,-58.416072
"204801","204801","935 JUSTO JUAN B. AV.",-34.581317,-58.429417
"6840115798","6840115798","AVENIDA BERNABE MARQUEZ 1900-1998",-34.579653,-58.600572
"2031547","2031547","3004 ARENAL CONCEPCION",-34.579282,-58.442672
"202852","202852","3224 LAFINUR",-34.578492,-58.413122
"2031788","2031788","4973 ECHEVERRIA",-34.578140,-58.479832
"6840125367","6840125367","CAMPO DE MAYO 7806",-34.577667,-58.593623
"202603","202603","2897 ALBARELLOS AV.",-34.577587,-58.509902
"2031563","2031563","515 ZAPIOLA",-34.576667,-58.446842
"06371000047","06371000047","25 de Mayo y Belgrano",-34.574558,-58.533877
"6560126088","6560126088","MARTÍN GARCÍA 2050-2088",-34.573912,-58.755930
"6840119964","6840119964","AVENIDA BERNABE MARQUEZ 949-999",-34.572122,-58.593437
"207241","207241","5183 CONGRESO AV.",-34.570278,-58.491157
"6840116570","6840116570","GABINO EZEIZA 8899-8949",-34.570258,-58.603532
"6408115844","6408115844","PASO MORALES 199-299",-34.570252,-58.640940
"2032324","2032324","2416 CERVANTES",-34.617748,-58.514552
"202650","202650","2164 NEUQUEN",-34.617403,-58.463447
"202096","202096","99 ACOYTE AV.",-34.617145,-58.437022
"2031171","2031171","382 COLOMBRES",-34.617145,-58.418300
"6840105080","6840105080","MARCELO T. DE ALVEAR 2745-2799",-34.617117,-58.541212
"6840107894","6840107894","MARCELO T. DE ALVEAR 2604",-34.616298,-58.538910
"6840107892","6840107892","MARCELO T. DE ALVEAR 2604",-34.616290,-58.538985
"06840000144","06840000144","Av. San Martín y Garay",-34.616173,-58.562695
"6408120260","6408120260","MOISÉS LEBENSOHN 4049",-34.616015,-58.650237
"2031128","2031128","5524 BEIRO FRANCISCO AV.",-34.615900,-58.527585
"6840119444","6840119444","PUÁN 4199-4299",-34.615532,-58.556125
"6568128324","6568128324","CARLOS OCTAVIO BUNGE 800-898",-34.615437,-58.593805
"205492","205492","570 PASEO COLON AV.",-34.614348,-58.369193
"20497","20497","464 SAENZ PE?A LUIS PRES.",-34.614230,-58.387505
"6568107370","6568107370","LAUREANA FERRARI 630-682",-34.614220,-58.591855
"207654","207654","526 PERU",-34.614132,-58.374602
"6840123830","6840123830","MARCELO T. DE ALVEAR 1987",-34.613607,-58.532412
"2032339","2032339","1981 GAONA AV.",-34.612345,-58.455670
"206136","206136","140 LA RIOJA",-34.611937,-58.408767
"203447","203447","2210 ALSINA ADOLFO",-34.611863,-58.397655
"203685","203685","83 URQUIZA GRAL.",-34.611322,-58.410255
"201333","201333","3493 RIVADAVIA AV.",-34.610850,-58.415637
"207588","207588","2087 NAZCA AV.",-34.610598,-58.482092
"6560119013","6560119013","AVENIDA DEL LIBERTADOR 4405-4499",-34.610535,-58.768485
"6427101951","6427101951","GUILLERMO MARCONI 1138",-34.697228,-58.613978
"6539125161","6539125161","MALVINAS 2100-2178",-34.696497,-58.689962
"6539122044","6539122044","JUFRÉ 1045",-34.696082,-58.674777
"6490122942","6490122942","D. ROJAS 366",-34.695758,-58.446990
"6427110791","6427110791","AVENIDA CRISTIANÍA 1530",-34.694523,-58.605300
"6568130597","6568130597","ACHAGA 4275",-34.694507,-58.642873
"6427111554","6427111554","AVENIDA BOULOGNE SUR MER 875",-34.694180,-58.512177
"635123077","635123077","JOSÉ MARTÍN DE LA SERNA 2247",-34.693783,-58.362148
"635100583","635100583","AVENIDA BARTOLOMÉ MITRE 4593-4599",-34.692510,-58.332853
"6427107496","6427107496","AVENIDA CAMINO DE CINTURA 4408",-34.692165,-58.551638
"6539111816","6539111816","AVENIDA PATRICIOS 4517-4525",-34.692057,-58.691102
"635103544","635103544","PINO 6232-6280",-34.692035,-58.303100
"6427102331","6427102331","AVENIDA STRANGFORD 1593",-34.691547,-58.488043
"635127092","635127092","JOSÉ MARTÍN DE LA SERNA 1885",-34.691078,-58.365433
"6434104249","6434104249","25 DE MAYO 2651",-34.690955,-58.426245
"6539112372","6539112372","AV. JULIÁN M. CASTRO 1220",-34.690065,-58.712725
"6539128808","6539128808","ALMAGRO 1099-1199",-34.689862,-58.674308
"6539107407","6539107407","SAN LORENZO 2285",-34.689717,-58.709852
"6427133563","6427133563","AV. DR. IGNACIO ARIETA 4499",-34.689567,-58.545958
"6427113667","6427113667","CERVIÑO 4850-4898",-34.689437,-58.586467
"6434118604","6434118604","MANUEL CASTRO 5281",-34.687065,-58.432343
"6568119089","6568119089","CARMEN DE PATAGONES 1809-1899",-34.686858,-58.623685
"635103562","635103562","PINO 5502-5600",-34.686467,-58.310230
"6427114271","6427114271","VENEZUELA 4669-4699",-34.684338,-58.592325
"635116005","635116005","AVENIDA MANUEL BELGRANO 3051-3099",-34.683767,-58.347452
"6427100514","6427100514","BERMÚDEZ 5399",-34.683690,-58.605642
"6427133704","6427133704","VIA CERVIÑO 4000-4048",-34.683123,-58.579733
"6434119871","6434119871","JUAN ATENCIO 1302-1370",-34.682902,-58.404827
"6568123961","6568123961","CORONEL ARENA 1849-1869",-34.682792,-58.620062
"635107151","635107151","GENERAL O HIGGINS 814",-34.682642,-58.357072
"6427115467","6427115467","AVENIDA GENERAL SAN MARTÍN 3016",-34.665753,-58.537313
"6539121620","6539121620","AVENIDA JUAN DOMINGO PERÓN 300-378",-34.665628,-58.723997
"635110974","635110974","AVENIDA BARTOLOMÉ MITRE 1039-1099",-34.664050,-58.361872
"6539120168","6539120168","GÜEMES 2263",-34.661762,-58.726333
"6410105589","6410105589","BLAS PARERA 251",-34.661072,-58.661187
"6410130268","6410130268","GRAL. JOSÉ RONDEAU 140",-34.660803,-58.665133
"6427122565","6427122565","JOSÉ NICOLÁS DE ARRIOLA 2500-2598",-34.660462,-58.549977
"635125996","635125996","COLÓN 2-100",-34.660357,-58.373068
"6568125158","6568125158","PRESIDENTE HIPÓLITO YRIGOYEN 1699-1799",-34.659928,-58.631492
"6427130919","6427130919","AMÉRICA 1743",-34.659035,-58.573558
"6568121140","6568121140","CÓRDOBA 691",-34.658150,-58.610145
"203581","203581","1922 DE LA TORRE LISANDRO AV.",-34.657188,-58.506683
"204144","204144","12122 PAZ GRAL. AV.",-34.656663,-58.524577
"6568109054","6568109054","AVENIDA RIVADAVIA 20802-20898",-34.655902,-58.653827
"6410102105","6410102105","INTENDENTE CARLOS RATTI 700-728",-34.655760,-58.677262
"6427129155","6427129155","VIA GUIDO Y SPANO 2193",-34.655702,-58.585080
"204321","204321","1399 RABANAL FRANCISCO INTENDENTE AV.",-34.655172,-58.418190
"204486","204486","1142 SAENZ AV.",-34.653872,-58.416315
"6427111583","6427111583","AVENIDA GENERAL SAN MARTÍN 1397",-34.653778,-58.550647
"6427109710","6427109710","11 DE SEPTIEMBRE 2-70",-34.652985,-58.551402
"207841","207841","1664 VIEYTES",-34.652793,-58.375602
"201343","201343","1093 SUAREZ JOSE LEON",-34.651267,-58.526865
"2032688","2032688","6791 ACASSUSO",-34.650935,-58.516492
"203748","203748","4081 PERON EVA AV.",-34.650393,-58.470600
"2031848","2031848","6000 ARTIGAS MANUEL DE",-34.650385,-58.503348
"205454","205454","3212 ALCORTA AMANCIO AV.",-34.650367,-58.405383
"6427130827","6427130827","CARLOS PELLEGRINI 800-848",-34.649997,-58.538875
"201349","201349","6618 PATRON",-34.649047,-58.516567
"202503","202503","3299 LAVALLE",-34.601632,-58.412475
"6658112036","6658112036","EVA PERÓN 1499-1549",-34.752810,-58.325988
"6490121492","6490121492","ARANA GOIRI 1601-1699",-34.750815,-58.453120
"6490106510","6490106510","LISANDRO DE LA TORRE 2602-2684",-34.750613,-58.442997
"6490119045","6490119045","11 DE SEPTIEMBRE 201-299",-34.750363,-58.372767
"6260125693","6260125693","CAMINO DE CINTURA 6691",-34.749740,-58.489165
"6525104108","6525104108","AVENIDA DOCTOR RICARDO BALBÍN Y JUAN MANUEL DE ROS",-34.749367,-58.811167
"6427115274","6427115274","INTENDENTE FEDERICO PEDRO RUSSO 4200-4248",-34.748497,-58.621865
"6658118247","6658118247","AVENIDA GENERAL MOSCONI 1961",-34.747437,-58.292050
"6427106613","6427106613","AVENIDA GENERAL ROJO 2324-2398",-34.747030,-58.577818
"6490106506","6490106506","GENERAL JUAN GREGORIO DE LAS HERAS 2074-2098",-34.746247,-58.424747
"6427106469","6427106469","AVENIDA GENERAL ROJO 2000-2098",-34.745047,-58.574070
"6490104364","6490104364","GENERAL ARENALES 1502-1600",-34.743805,-58.387225
"6658101191","6658101191","AVENIDA CALCHAQUÍ 1599-1699",-34.742935,-58.289763
"6658117305","6658117305","FELIPE AMOEDO 2468",-34.742852,-58.281135
"6539109875","6539109875","OTERO 4004-4046",-34.742577,-58.693432
"6658110657","6658110657","AVENIDA CENTENARIO 3615",-34.741715,-58.245610
"6539117003","6539117003","DE GIBRALTAR 400-598",-34.741655,-58.686195
"6658114015","6658114015","JOSÉ EVARISTO URIBURU 4600-4698",-34.740698,-58.228987
"6658116718","6658116718","ACCESO A AVENIDA TOMÁS FLORES 1155-1199",-34.740637,-58.321270
"6658130427","6658130427","JOSÉ EVARISTO URIBURU 4499-4599",-34.740395,-58.229237
"6427131050","6427131050","VICTOR MARTÍNEZ 2599-2699",-34.739913,-58.590782
"6434131691","6434131691","CNEL. LYNCH 1902-2000",-34.739857,-58.347835
"6658125073","6658125073","SAN MARCOS 848",-34.739750,-58.327930
"6490132024","6490132024","AV. CAP. GIACHINO 3700-3748",-34.739008,-58.478583
"6490114648","6490114648","HIPÓLITO VIEYTES 1001-1099",-34.738405,-58.409648
"6539104541","6539104541","AVENIDA DOCTOR RICARDO BALBÍN Y LASTRA",-34.738045,-58.802912
"6490132675","6490132675","PRESIDENTE JUAN DOMINGO PERÓN 2539",-34.737247,-58.434147
"6434112215","6434112215","CORONEL AGUILAR 3501-3599",-34.736043,-58.375362
"6658101196","6658101196","AVENIDA CALCHAQUÍ 799-899",-34.735920,-58.294688
"6427106630","6427106630","AVENIDA GENERAL ROJO",-34.735425,-58.556635
"6427113474","6427113474","OSVALDO MAGNASCO 1299-1499",-34.735270,-58.573517
"6490122694","6490122694","AV. BRIG. GRAL. JUAN MANUEL DE ROSAS 1302",-34.734187,-58.476948
"6490131487","6490131487","VIRGEN DE ITATÍ 2877-2899",-34.734082,-58.457847
"6434132953","6434132953","GENERAL CALLE DE ALVEAR 3902-4000",-34.734008,-58.367080
"6490117590","6490117590","EPECUÉN 941",-34.733228,-58.474510
"6427131048","6427131048","VICTOR MARTÍNEZ 1777",-34.733192,-58.582722
"6427128645","6427128645","CONTRALMIRANTE CORDERO 5573",-34.733130,-58.580748
"6434112590","6434112590","HEROES DE MALVINAS 3327",-34.732172,-58.381007
"6427130150","6427130150","LA ACACIA 2",-34.731983,-58.523135
"6434106251","6434106251","29 DE SEPTIEMBRE 3601-3699",-34.731528,-58.390095
"6490123143","6490123143","AVENIDA GENERAL MARTÍN RODRÍGUEZ 673",-34.731377,-58.426090
"6658122575","6658122575","ALVEAR 1185",-34.731347,-58.247963
"6434127845","6434127845","AV. 9 DE JULIO 4201-4299",-34.731095,-58.358035
"6427131056","6427131056","CALLE ENCINA 799-999",-34.729267,-58.576095
"6427104147","6427104147","JOSÉ MARIO BEVILAQUA 6",-34.729252,-58.526427
"6434111298","6434111298","29 DE SEPTIEMBRE 3502-3600",-34.728592,-58.390157
"6427106597","6427106597","AVENIDA ITALIA",-34.727270,-58.517943
"6434110883","6434110883","29 DE SEPTIEMBRE 3401-3499",-34.726852,-58.390152
"6434133248","6434133248","RAMÓN FRANCO 3352-3400",-34.726188,-58.401202
"6490131496","6490131496","VIRGEN DE ITATÍ 1402-1500",-34.725695,-58.441602
"6434104372","6434104372","ALMEYRA 2601-2699",-34.725252,-58.381872
"6658117878","6658117878","GRAN CANARIA 1226",-34.724348,-58.262297
"6490119234","6490119234","VIRGEN DE ITATÍ 901-999",-34.723297,-58.436690
"6658115013","6658115013","RODOLFO LÓPEZ 500-598",-34.722823,-58.268783
"6658114038","6658114038","ALLISON BELL 808",-34.721062,-58.246410
"204228","204228","1594 RAMOS MEJIA JOSE MARIA DR. AV.",-34.588970,-58.372325
"204227","204227","1600 RAMOS MEJIA JOSE MARIA DR. AV.",-34.588855,-58.372370
"6371120851","6371120851","ALMEYRA 2343-2399",-34.588482,-58.557787
"204284","204284","PERETTE CARLOS H. Y ANTARTIDA ARGENTINA AV.",-34.586627,-58.373855
"6840119442","6840119442","JOSÉ INGENIEROS 1793",-34.617878,-58.534908
"6568107383","6568107383","TENIENTE GENERAL BERGAMINI 1075",-34.616958,-58.592235
"203521","203521","2326 MEXICO",-34.616342,-58.399470
"201964","201964","847 ALVAREZ DONATO TTE. GRAL.",-34.616252,-58.458320
"201447","201447","2661 GAONA AV.",-34.615517,-58.463840
"06840000126","06840000126","San Martín y Puán",-34.615353,-58.562578
"201360","201360","1031 REPUBLICA BOLIVARIANA DE VENEZUELA",-34.613872,-58.380947
"201046","201046","5293 BEIRO FRANCISCO AV.",-34.613830,-58.524927
"06840000188","06840000188","L. de la Torre y Zanella",-34.612232,-58.557685
"20758","20758","4385 BAIGORRIA",-34.612105,-58.505233
"205494","205494","348 PASEO COLON AV.",-34.611712,-58.369350
"201367","201367","1060 ALSINA ADOLFO",-34.611030,-58.381290
"202714","202714","2004 YRIGOYEN HIPOLITO",-34.610537,-58.394955
"202745","202745","2947 RIVADAVIA AV.",-34.610303,-58.408107
"6560134292","6560134292","AVENIDA DEL LIBERTADOR 4499-4799",-34.609988,-58.768170
"6560123654","6560123654","AVENIDA DEL LIBERTADOR 4500-4798",-34.609952,-58.768308
"203079","203079","45 COMBATE DE LOS POZOS",-34.609797,-58.393365
"6840134150","6840134150","AVENIDA LOPE DE VEGA 2349-2399",-34.609652,-58.531140
"6408120282","6408120282","JOSÉ DE ANDONAEGUI 814",-34.608540,-58.641028
"202896","202896","2310 MITRE BARTOLOME",-34.608505,-58.399410
"6840121596","6840121596","GENERAL PAZ 285",-34.608457,-58.528162
"6840119441","6840119441","MARIANO MORENO 4587",-34.607982,-58.560537
"203","203","922 MITRE BARTOLOME",-34.607143,-58.379662
"202004","202004","1313 SAN MARTIN AV.",-34.607112,-58.448067
"202001","202001","1504 SAN MARTIN AV.",-34.606377,-58.451180
"2032337","2032337","789 GALLARDO ANGEL AV.",-34.606192,-58.441380
"204510","204510","344 PUEYRREDON AV.",-34.606110,-58.405855
"6840105046","6840105046","JUSTO JOSÉ DE URQUIZA 4995",-34.605713,-58.566940
"202418","202418","2895 ARREGUI",-34.605672,-58.486067
"20748","20748","4253 BEIRO FRANCISCO AV.",-34.605402,-58.511032
"2032198","2032198","1289 ACOYTE",-34.604505,-58.441728
"6560118984","6560118984","RP23 Y 2 DE ABRIL - PFIZER",-34.604303,-58.764187
"206594","206594","2272 SAN MARTIN AV.",-34.604185,-58.459617
"202380","202380","3146 CORRIENTES AV.",-34.604072,-58.409575
"201681","201681","1526 OLAYA",-34.603263,-58.446147
"06126000012","06126000012","Col. Sur RN. 9 y Mateo Blanco (Bº Albizola)",-34.217447,-58.925230
"6126117832","6126117832","GENERAL BELGRANO Y AVENIDA MITRE",-34.163543,-58.958018
"6882107446","6882107446","AVENIDA GENERAL LAVALLE Y BERNARDO DE IRIGOYEN",-34.107878,-59.021192
"30084PE0443","30084PE0443","RUTA NACIONAL 12 - MARTINEZ",-31.747430,-60.362100
"2032547","2032547","CALLE 2 - RETIRO",-34.585917,-58.373775
"202460","202460","2174 CARRIL SALVADOR MARIA DEL AV.",-34.585517,-58.489900
"6371120854","6371120854","TRIUNVIRATO 3289",-34.584557,-58.570637
"6408104991","6408104991","GENERAL CONRADO VILLEGAS 2299-2319",-34.583233,-58.659320
"06371000074","06371000074","Mitre y Avellaneda (Htal. Municipal)",-34.581287,-58.543758
"6840113761","6840113761","AVENUE BENITO PÉREZ GALDÓS 8504-8698",-34.580868,-58.608892
"06371000215","06371000215","Av. San Martín y M. de Irigoyen",-34.580785,-58.531558
"6408115847","6408115847","TENIENTE GENERAL JULIO A. ROCA 1999-2061",-34.580037,-58.639778
"06371000202","06371000202","Campos y Juárez",-34.579872,-58.533520
"6371134160","6371134160","LINIERS 2052",-34.579712,-58.540100
"6371104705","6371104705","AVENIDA 101 DOCTOR RICARDO BALBÍN Y MATHEU",-34.579560,-58.543483
"6760111755","6760111755","AVENIDA GASPAR CAMPOS 1750-1798",-34.578827,-58.684155
"06371000224","06371000224","Av. Dr. Balbín y Pueyrredón",-34.578563,-58.544793
"6371133138","6371133138","CALLE 117 2902-3000",-34.577765,-58.556862
"6658106851","6658106851","AVENIDA OSCAR SMITH 2671",-34.759717,-58.272670
"6490100635","6490100635","MARIANO BOEDO 101-199",-34.759610,-58.399108
"628123899","628123899","SAN CRISTÓBAL 1502-1600",-34.758517,-58.347175
"6490121483","6490121483","ARANA GOIRI 1001-1099",-34.757465,-58.448125
"691132184","691132184","CALLE 14 5601-5699",-34.757433,-58.200942
"6490102072","6490102072","GENERAL PALACIOS 2-100",-34.757017,-58.378828
"6490100644","6490100644","MIGUEL DE CERVANTES 699-799",-34.756120,-58.433792
"6427130012","6427130012","INTENDENTE FEDERICO PEDRO RUSSO 5002-5298",-34.754850,-58.614057
"6658131912","6658131912","ECUADOR 800-898",-34.754322,-58.245250
"6658134037","6658134037","FLORIDA 599-699",-34.754185,-58.242097
"6525104545","6525104545","AVENIDA DOCTOR RICARDO BALBÍN Y PARAGUAY",-34.752383,-58.813430
"6490117399","6490117399","GRAL. JUAN FACUNDO QUIROGA",-34.751440,-58.479133
"6427100123","6427100123","AV. GRAL. ROJO 3123-3199",-34.751070,-58.585463
"6539110154","6539110154","OTERO 5347",-34.749920,-58.684257
"6658114702","6658114702","AVENIDA LA PLATA 3078",-34.748172,-58.269695
"6658124138","6658124138","FELIPE AMOEDO 3499-3599",-34.747882,-58.292037
"6427130041","6427130041","MURGUIONDO 2502-2650",-34.746835,-58.581022
"6490122940","6490122940","BV. SANTA FE 909",-34.746835,-58.419070
"6490121474","6490121474","HOMERO 1901-1999",-34.746573,-58.453600
"6658124126","6658124126","FELIPE AMOEDO 3099-3193",-34.746098,-58.287925
"6490100670","6490100670","GENERAL JUAN GREGORIO DE LAS HERAS 2415",-34.745817,-58.427807
"6490107661","6490107661","CAAGUAZÚ 399-491",-34.745792,-58.345362
"6490123908","6490123908","GENERAL PALACIOS 1301-1399",-34.745750,-58.384715
"6490123687","6490123687","GENERAL PALACIOS 1301-1399",-34.745533,-58.384647
"6658124230","6658124230","TRIUNVIRATO 2145",-34.744770,-58.275097
"6490134194","6490134194","ALBERTO LARROQUE 601-699",-34.744280,-58.403927
"6434131684","6434131684","CNEL. LYNCH 3101-3199",-34.743807,-58.363387
"6658124228","6658124228","TRIUNVIRATO 1921",-34.743695,-58.273052
"6658125851","6658125851","CAMINO GENERAL BELGRANO 1401-1449",-34.743340,-58.314587
"6490134353","6490134353","FEDERICO NIETZCHE 202-300",-34.743322,-58.356622
"6658130426","6658130426","AV. LA PLATA 2199-2299",-34.742148,-58.273763
"6490134349","6490134349","FEDERICO NIETZCHE 402-500",-34.741780,-58.357785
"6658132294","6658132294","JUAN B. JUSTO 1600-1668",-34.741180,-58.286830
"6434129285","6434129285","JOSÉ ÁLVAREZ CONDARCO 3089",-34.739555,-58.367168
"6434107630","6434107630","CALLE GENERAL PINTO 5501-5587",-34.739402,-58.347693
"6658103077","6658103077","AVENIDA MITRE 1749-1799",-34.739062,-58.238490
"6427123787","6427123787","RAMÓN FREIRE 1600-1648",-34.738377,-58.572265
"6434107601","6434107601","CALLE GENERAL PINTO 5193-5445",-34.738317,-58.348072
"6490114657","6490114657","HIPÓLITO VIEYTES 1201-1299",-34.738047,-58.412060
"6658103150","6658103150","AVENIDA MITRE 1649-1699",-34.737877,-58.239640
"6434134130","6434134130","CORONEL AGUILAR 3701-3799",-34.737410,-58.373610
"6427114455","6427114455","CARLOS CASARES 6430",-34.737385,-58.573265
"6490126226","6490126226","AV. CAP. GIACHINO 3699-3799",-34.737220,-58.479792
"6490110900","6490110900","ALSINA 1-99",-34.737195,-58.392033
"6427131953","6427131953","JUAN DE ALAGÓN 4649-4699",-34.735835,-58.627948
"6658133460","6658133460","JUAN CRUZ VARELA 780",-34.734317,-58.232573
"6658101534","6658101534","ZAPIOLA 2700-2776",-34.733425,-58.316855
"6434130088","6434130088","FRAY JOSÉ G. W. ACHÁVAL 3002-3200",-34.733142,-58.379550
"6427131944","6427131944","ROBERTO BILLINGHURST 5699-5869",-34.733070,-58.651235
"6434126390","6434126390","CENTENARIO URUGUAYO 3002-3100",-34.732822,-58.374737
"6434115549","6434115549","BERÓN DE ASTRADA 3801-3899",-34.732267,-58.365917
"6490132028","6490132028","EPECUÉN 401-499",-34.730695,-58.469520
"6539117016","6539117016","COLASTINE",-34.730430,-58.711205
"6658112002","6658112002","CAMINO GENERAL BELGRANO 199-299",-34.730282,-58.329697
"6658133173","6658133173","ANDRÉS BARANDA 1499-1599",-34.730225,-58.265767
"6427118967","6427118967","LA ACACIA 2",-34.729705,-58.526163
"6490113962","6490113962","AVENIDA GENERAL MARTÍN RODRÍGUEZ 201-289",-34.728460,-58.420660
"6410125150","6410125150","ACCESO A CONCEJA SANTIAGO FIRPO 18-90",-34.661242,-58.670795
"6427111294","6427111294","AVENIDA DOCTOR IGNACIO ARIETA 417-499",-34.660285,-58.584880
"635112411","635112411","GENERAL LAMADRID 591",-34.660208,-58.353813
"6410124586","6410124586","TURQUÍA 3299-3399",-34.657512,-58.700005
"6568108379","6568108379","AVENIDA RIVADAVIA 21102-21190",-34.657375,-58.658465
"2032469","2032469","3989 SANTANDER",-34.656692,-58.467737
"6410133024","6410133024","INT. CARLOS RATTI 600-648",-34.656508,-58.676345
"6410102174","6410102174","POSTA DE PARDO 2749-2799",-34.656458,-58.693517
"205024","205024","2628 FERNANDEZ DE LA CRUZ F. GRAL. AV.",-34.656042,-58.438618
"206821","206821","6500 ALBERDI JUAN BAUTISTA AV.",-34.656022,-58.507850
"6410121019","6410121019","GENERAL ALVEAR 879",-34.655387,-58.669360
"6410104465","6410104465","HAITÍ 2100-2198",-34.655023,-58.700550
"6427100339","6427100339","AVENIDA DE MAYO 1401-1491",-34.654885,-58.562950
"204725","204725","1626 VELEZ SARSFIELD AV.",-34.654235,-58.388767
"6427115451","6427115451","AVENIDA GENERAL SAN MARTÍN 1418",-34.654212,-58.550163
"6410123369","6410123369","INTENDENTE CARLOS RATTI 1049-1099",-34.653087,-58.680497
"6410102156","6410102156","CARABOBO 1329-1399",-34.652958,-58.680667
"6568104828","6568104828","CARLOS CASARES 800-898",-34.651643,-58.642677
"205030","205030","3355 MORENO PERITO AV.",-34.650407,-58.458865
"2031760","2031760","3003 NOGOYA",-34.602310,-58.490875
"205846","205846","540 URUGUAY AV.",-34.602310,-58.386663
"06840000162","06840000162","W. de Tata y L. de la Torre",-34.601437,-58.556810
"6840121725","6840121725","FLORENTINO AMEGHINO 2871",-34.601022,-58.529858
"2032252","2032252","820 PUEYRREDON AV.",-34.600657,-58.404427
"206464","206464","4183 GUARDIA VIEJA",-34.600442,-58.423427
"6408121588","6408121588","GENERAL PEDRO DÍAZ 1900-1998",-34.600218,-58.653675
"206468","206468","4587 GUARDIA VIEJA",-34.599858,-58.429455
"20553","20553","1065 CORDOBA AV.",-34.598782,-58.381960
"203315","203315","2102 PARAGUAY",-34.598573,-58.397403
"2032068","2032068","1179 GALLO",-34.596435,-58.411662
"6840130683","6840130683","ALMAFUERTE 4118",-34.594892,-58.551843
"2031638","2031638","5824 CORRIENTES AV.",-34.594558,-58.444507
"6408125566","6408125566","GENERAL PEDRO DÍAZ 2599-2799",-34.593320,-58.662167
"6408129837","6408129837","GERMAN ARGERICH 1308",-34.592770,-58.636247
"207731","207731","4812 SAN NICOLAS",-34.591933,-58.513568
"6560134487","6560134487","AV. ROCA Y STO ROMERO - CORRALÓN AYAN",-34.591807,-58.739120
"201259","201259","1630 SCALABRINI ORTIZ RAUL AV.",-34.590675,-58.424625
"6408119961","6408119961","ALBERTO WILLIAMS 1499-1699",-34.590560,-58.639077
"204572","204572","1765 CALLAO AV.",-34.589477,-58.389312
"2032558","2032558","2699 CARRIL SALVADOR MARIA DEL AV.",-34.589242,-58.495855
"2032681","2032681","2210 LAS HERAS GENERAL AV.",-34.588407,-58.396023
"6408120000","6408120000","EVA PERÓN 2699-2799",-34.588405,-58.655703
